r_number,biota,type,lon,lat,time
290,Calcisponges,Stromatoporoids,96.8194,9.4979,252.0
4321,Calcisponges,Foraminifera,97.3327,7.24145,252.0
3557,Non-rudist bivalves,Non-rudist bivalves,-42.8884,9.17885,252.0
4346,Calcisponges,Microbes,94.0981,13.4063,252.0
4347,Calcisponges,Microbes,102.231,11.0318,252.0
4111,Corals,Calcisponges,96.0762,9.71177,252.0
68,Algae,Foraminifera,55.6974,-0.846413,252.0
4326,,,95.5994,8.44898,252.0
4067,Microbes,Microbes,95.4949,10.9325,252.0
2340,Microbes,Microbes,47.2225,-3.22541,252.0
2338,Microbes,Microbes,30.0448,-10.8419,252.0
4350,Calcisponges,Microbes,95.1542,15.2291,252.0
4356,Calcisponges,Corals,102.5,10.6799,252.0
4355,Calcisponges,Corals,98.9226,11.509,252.0
4354,Calcisponges,Corals,98.936,11.4317,252.0
4235,"Serpulids, worms, vermetids",,4.20078,35.4371,252.0
255,Calcisponges,Microbes,28.5269,-6.98681,252.0
4228,,,105.106,13.6394,252.0
4353,Calcisponges,Microbes,95.5784,13.4031,252.0
3526,Calcisponges,Calcisponges,26.9177,-7.76112,252.0
380,Calcisponges,Stromatoporoids,97.3114,9.59999,252.0
4352,Calcisponges,Microbes,95.3614,13.48,252.0
4351,Calcisponges,Microbes,103.903,19.7833,252.0
3421,,,44.5745,18.9377,252.0
2339,Microbes,Microbes,37.6126,1.54652,252.0
2599,Corals,Corals,97.9297,11.0763,252.0
2562,Calcisponges,Algae,102.41,11.8687,252.0
4348,Calcisponges,Microbes,102.043,10.7681,252.0
4200,Calcisponges,Calcisponges,96.3233,8.37834,252.0
314,Calcisponges,Microbes,97.4797,9.43342,252.0
4344,Calcisponges,Microbes,98.3138,2.7186,252.0
325,Algae,Stromatoporoids,98.2625,4.02425,252.0
3223,Microbes,Microbes,13.0386,29.5272,252.0
4349,Calcisponges,Microbes,97.9873,7.73067,252.0
222,Calcisponges,Stromatoporoids,95.7584,8.40483,252.0
3422,,,44.404,18.7688,252.0
4257,,,95.0735,3.7442,252.0
3333,Microbes,Microbes,97.7749,8.48601,252.0
2722,Microbes,Microbes,38.2413,3.51179,252.0
975,Microbes,Tubiphytes,44.1755,23.3448,252.0
198,Bryozoans,Microbes,14.5173,16.6459,256.0
245,Corals,Tubiphytes,99.0444,1.8256,256.0
277,Corals,Corals,98.4258,1.44924,256.0
3631,Corals,Bryozoans,-174.768,-75.1849,256.0
199,Bryozoans,Microbes,14.9566,16.9601,256.0
2005,Microbes,Bryozoans,28.1721,22.4461,256.0
89,Microbes,Bryozoans,23.1346,16.0326,256.0
403,Corals,Corals,54.9853,-44.9424,256.0
2892,Bryozoans,Microbes,25.7241,18.4727,256.0
3051,Stromatoporoids,Stromatoporoids,57.0134,-10.3657,256.0
332,Tubiphytes,Calcisponges,27.0539,-8.47793,256.0
608,Microbes,Algae,28.6309,18.2619,256.0
4173,Microbes,Algae,25.4895,18.1637,256.0
3049,Corals,Calcisponges,56.924,-10.7979,256.0
4120,Calcisponges,,101.964,-1.38445,256.0
288,Microbes,Bryozoans,23.3659,16.5155,256.0
4112,Corals,Brachiopods,59.3984,-49.9918,256.0
395,Algae,Tubiphytes,45.342,18.6499,256.0
2363,Microbes,Bryozoans,23.3415,19.9857,256.0
306,Microbes,Bryozoans,28.8783,23.1115,256.0
131,Microbes,Bryozoans,22.5198,16.8526,256.0
132,Microbes,Bryozoans,22.6278,16.8703,256.0
141,Calcisponges,Bryozoans,111.81,30.4509,256.0
133,Microbes,Bryozoans,20.3863,16.9301,256.0
134,Microbes,Bryozoans,20.3968,19.7821,256.0
307,Microbes,Bryozoans,27.3965,22.9301,256.0
135,Microbes,Bryozoans,14.1394,17.9505,256.0
305,Microbes,Bryozoans,29.0038,22.4217,256.0
136,Microbes,Algae,22.6541,15.9814,256.0
422,Corals,Corals,100.507,-17.0224,256.0
2030,,,-32.0236,3.52107,262.0
86,Microbes,Calcisponges,-33.4747,4.06877,262.0
211,Corals,Corals,54.5476,-46.3868,262.0
3047,Algae,Algae,60.3083,-16.1728,262.0
4223,Brachiopods,,-32.8839,4.43728,262.0
4119,Foraminifera,,25.2986,-36.6891,262.0
2171,Stromatoporoids,Algae,60.3468,-18.5292,262.0
3050,Calcisponges,Calcisponges,57.6527,-13.9509,262.0
2847,Corals,Bryozoans,-174.711,-74.9681,262.0
220,Corals,Corals,117.766,21.2116,262.0
316,Microbes,Calcisponges,-32.8287,4.43781,262.0
2023,Algae,Calcisponges,-32.2836,4.5225,262.0
3068,Calcisponges,Algae,105.75,5.87444,262.0
2841,Corals,Corals,114.997,21.6087,262.0
276,Calcisponges,Microbes,-32.6325,4.57686,262.0
3140,Tubiphytes,Calcisponges,77.3609,24.7761,262.0
2025,,,-32.1134,2.90653,262.0
2024,,,-31.883,4.22256,262.0
3139,Calcisponges,Microbes,75.2843,23.2692,265.0
413,Tubiphytes,Algae,24.9618,-4.36648,265.0
249,Microbes,Tubiphytes,18.5902,-7.5808,265.0
226,Calcisponges,Bryozoans,97.8095,-7.70305,265.0
3138,Calcisponges,Microbes,77.0752,25.5778,265.0
225,Calcisponges,Stromatoporoids,97.654,-6.7819,265.0
2075,Bryozoans,Calcisponges,-32.3635,5.51332,265.0
3192,Corals,Calcisponges,54.8109,-35.8701,265.0
2719,Microbes,Tubiphytes,-42.0627,-5.28668,265.0
3137,Calcisponges,Microbes,78.0221,24.5353,265.0
405,Tubiphytes,Tubiphytes,59.5009,-19.3753,265.0
229,Calcisponges,Corals,53.5713,-35.0964,265.0
394,Bryozoans,Bryozoans,97.4988,-30.8874,265.0
480,Corals,Corals,49.9005,-13.8602,265.0
230,Corals,Corals,53.9782,-34.7816,265.0
3135,Calcisponges,Tubiphytes,77.4684,21.7204,265.0
326,Calcisponges,Microbes,98.9197,-5.66449,265.0
327,Calcisponges,Calcisponges,97.745,-7.68078,265.0
260,Tubiphytes,Calcisponges,-41.6682,-5.27032,265.0
629,,,18.5647,-6.94529,265.0
1493,Calcisponges,Corals,31.1099,-6.52511,265.0
481,Corals,Corals,59.779,-39.3425,265.0
2942,Corals,Siliceous sponges,123.88,-6.9294,265.0
3136,Calcisponges,Microbes,77.4428,25.5464,265.0
393,Bryozoans,Tubiphytes,97.4146,-30.7967,265.0
252,Bryozoans,Algae,17.2359,27.8705,265.0
949,Microbes,Calcisponges,99.106,-6.7281,265.0
126,Bryozoans,Algae,17.5262,27.6191,265.0
4130,Algae,Foraminifera,99.8298,-14.0517,265.0
834,Microbes,Corals,109.485,-28.1613,265.0
947,Calcisponges,Calcisponges,97.0407,-8.05416,265.0
2277,Corals,Tubiphytes,98.8647,-30.1825,265.0
210,Corals,Algae,120.462,22.2463,265.0
196,Calcisponges,Stromatoporoids,97.7003,-5.69934,265.0
950,Calcisponges,Algae,100.342,-8.27593,265.0
2278,Corals,Calcisponges,97.5707,-15.7614,265.0
2286,Algae,Calcisponges,115.033,-29.7356,265.0
143,Calcisponges,Calcisponges,41.7377,14.1094,265.0
4048,Siliceous sponges,Bryozoans,110.771,18.2365,265.0
250,Tubiphytes,Microbes,21.6947,-4.96599,268.0
278,Corals,Algae,98.21,-17.6168,268.0
384,Calcisponges,Bryozoans,-31.3369,3.39979,268.0
4172,Calcisponges,Microbes,-31.9183,4.42612,268.0
2840,Echinoderms,Calcisponges,115.894,14.7585,268.0
2846,Corals,Bryozoans,-157.889,-73.1048,268.0
281,Corals,Corals,97.127,-15.8217,268.0
280,Corals,Corals,99.371,-29.8552,268.0
948,Calcisponges,Bryozoans,98.2018,-4.92278,268.0
2486,Bryozoans,Calcisponges,-32.1519,3.26686,268.0
3048,Algae,Algae,62.3088,-24.1886,268.0
144,Calcisponges,Calcisponges,42.464,-10.454,268.0
269,Calcisponges,Calcisponges,28.4497,0.506598,268.0
2284,Corals,Corals,91.8121,-29.6978,268.0
2285,Corals,Corals,91.8606,-30.7757,268.0
4208,Bryozoans,Brachiopods,42.2313,27.023,268.0
299,Bryozoans,Bryozoans,24.7301,33.9481,268.0
200,Calcisponges,Microbes,18.5345,-7.00595,268.0
300,Bryozoans,Bryozoans,25.5638,34.3394,268.0
273,Non-rudist bivalves,Non-rudist bivalves,102.468,-10.5365,268.0
140,Algae,Microbes,113.029,28.4172,268.0
1628,Brachiopods,Calcisponges,38.5708,9.28376,268.0
270,Calcisponges,Calcisponges,28.4142,0.514205,268.0
265,Calcisponges,Bryozoans,27.6264,-1.33449,268.0
264,Bryozoans,Calcisponges,27.6365,-1.33296,268.0
263,Corals,Corals,27.6285,-1.34879,268.0
279,Corals,Corals,97.3636,-16.2718,268.0
3540,Tubiphytes,Algae,-35.7057,0.937565,280.0
2829,Tubiphytes,Echinoderms,-33.7275,4.61834,280.0
3408,Calcisponges,Tubiphytes,56.0516,-44.9365,280.0
336,,,-39.2721,-0.375444,280.0
218,Microbes,Microbes,51.2399,24.8647,280.0
319,Tubiphytes,Tubiphytes,-33.0754,1.62632,280.0
318,Bryozoans,Bryozoans,-33.3551,1.65323,280.0
373,Microbes,Microbes,45.2378,30.9123,280.0
262,Siliceous sponges,Calcisponges,-34.2043,-4.86116,280.0
217,Microbes,Microbes,47.0751,28.437,280.0
2218,Algae,Algae,94.7601,-4.59198,280.0
3046,,,61.6578,26.6022,280.0
400,Algae,Tubiphytes,-37.4428,-1.33865,280.0
401,Algae,Bryozoans,-37.3939,-1.2712,280.0
2225,Calcisponges,Algae,-32.4575,4.13315,280.0
404,Tubiphytes,Tubiphytes,61.8598,-27.4852,280.0
4121,Brachiopods,Microbes,70.3551,24.5625,280.0
3472,Bryozoans,Calcisponges,-32.9779,1.63849,280.0
3632,Calcisponges,Microbes,-33.0106,1.62458,280.0
2433,Corals,Bryozoans,-157.889,-73.1048,280.0
3633,Brachiopods,Corals,-36.084,-1.58205,286.0
192,Bryozoans,Siliceous sponges,1.52222,32.7879,286.0
296,Tubiphytes,Bryozoans,20.4619,30.2474,286.0
297,Tubiphytes,Tubiphytes,21.1123,31.3882,286.0
298,Tubiphytes,Tubiphytes,22.2059,31.12,286.0
479,Corals,Corals,54.3276,-28.3153,286.0
1676,Algae,Algae,30.0768,34.0159,286.0
191,Bryozoans,Siliceous sponges,1.45118,32.7066,286.0
2165,Microbes,Microbes,21.0801,31.2289,286.0
746,Calcisponges,Calcisponges,-31.2744,3.88244,286.0
1088,Algae,Algae,73.5881,30.5526,286.0
1087,Algae,Algae,67.9774,24.8933,286.0
215,Bryozoans,Bryozoans,40.8759,28.3609,286.0
216,Tubiphytes,Microbes,42.3579,27.8229,286.0
3253,Algae,Corals,31.8482,32.3937,286.0
3134,Tubiphytes,Microbes,70.757,19.0198,286.0
1545,Bryozoans,Tubiphytes,42.5416,20.2786,286.0
347,Algae,Bryozoans,105.443,13.5224,286.0
3045,,,65.4305,26.6686,286.0
182,Algae,Algae,-22.1804,44.3532,286.0
2263,Algae,Microbes,43.5625,23.1373,286.0
612,Microbes,Tubiphytes,40.4454,16.8368,286.0
3604,Echinoderms,Echinoderms,-41.3565,10.4915,286.0
1085,Algae,Tubiphytes,45.0549,21.7392,286.0
90,Tubiphytes,Microbes,24.8446,-7.26554,286.0
2262,Tubiphytes,Algae,43.5625,23.1373,286.0
251,Algae,Calcisponges,19.3902,-11.7437,286.0
1248,Algae,Tubiphytes,43.2059,23.6681,286.0
2488,Algae,Calcisponges,98.7133,-21.5165,286.0
2239,Microbes,Tubiphytes,40.5336,16.3202,286.0
1084,Algae,Algae,42.4693,16.3521,286.0
379,Corals,Corals,121.499,-4.52906,286.0
611,Algae,Tubiphytes,43.9669,22.5834,286.0
2783,Tubiphytes,Algae,73.4828,12.9633,286.0
2374,Algae,Bryozoans,27.5655,31.5593,286.0
4209,Foraminifera,Brachiopods,42.6418,26.2425,292.0
374,Algae,Microbes,41.0789,26.9335,292.0
1860,Algae,Tubiphytes,1.36223,31.0022,292.0
2252,Tubiphytes,Algae,33.3021,32.3205,292.0
610,,,36.9349,29.7933,292.0
3124,Algae,Bryozoans,11.3612,32.1909,292.0
3435,Corals,Corals,107.225,13.615,292.0
3381,Bryozoans,Tubiphytes,38.7073,27.5005,292.0
3382,Algae,Corals,38.7073,27.5005,292.0
3384,Corals,Corals,38.7073,27.5005,292.0
1859,Algae,Tubiphytes,1.91379,31.1008,292.0
1698,Bryozoans,Bryozoans,44.0417,21.3525,292.0
2264,Tubiphytes,Algae,41.4114,23.1471,292.0
3053,Algae,Algae,19.4232,28.5176,292.0
2265,Tubiphytes,Algae,43.0513,21.7412,292.0
4064,Microbes,Algae,92.5407,-5.04517,292.0
418,Tubiphytes,Algae,-35.2034,-1.63626,292.0
1246,Algae,Bryozoans,43.0347,20.3725,292.0
1861,Algae,Tubiphytes,3.03851,31.6935,292.0
194,Tubiphytes,Microbes,107.675,13.9586,292.0
214,Tubiphytes,Bryozoans,41.8586,23.0103,292.0
617,Algae,Tubiphytes,-40.3198,11.7127,292.0
618,Corals,Algae,-39.6991,11.9799,292.0
213,Algae,Microbes,40.2193,26.2543,292.0
3295,Calcisponges,"Serpulids, worms, vermetids",83.7627,30.3139,292.0
289,Bryozoans,Calcisponges,-36.3626,-3.89458,292.0
190,Bryozoans,Tubiphytes,-0.135369,30.4192,292.0
286,Tubiphytes,Algae,23.6376,-8.49047,292.0
3149,Algae,Algae,1.41159,31.9298,292.0
261,Algae,Algae,-44.173,11.5476,297.0
2261,Tubiphytes,Algae,42.0557,21.5933,297.0
1077,Algae,Algae,31.7799,9.50243,297.0
908,Algae,Bryozoans,35.6403,27.9921,297.0
909,Algae,Algae,35.1617,28.2059,297.0
1083,Algae,Bryozoans,110.0,37.2004,297.0
3429,Corals,Corals,12.0392,30.0442,297.0
1079,Algae,Bryozoans,42.0622,19.1548,297.0
2373,Algae,Bryozoans,26.1009,29.7098,297.0
372,Tubiphytes,Microbes,40.9517,24.8811,297.0
1247,Algae,Tubiphytes,42.4706,21.049,297.0
910,Algae,Algae,34.5768,28.6318,297.0
1244,Algae,Tubiphytes,38.9581,14.9263,297.0
1081,Algae,Bryozoans,46.7793,21.3206,297.0
293,Algae,Foraminifera,-37.6526,-1.92996,297.0
1078,Algae,Bryozoans,39.8028,13.6507,297.0
3430,Corals,Corals,11.0736,30.0729,297.0
2240,Microbes,Tubiphytes,39.2268,14.7105,297.0
2487,Algae,Calcisponges,101.24,-21.5313,297.0
1862,Algae,Tubiphytes,2.44491,30.1986,297.0
1858,Algae,Tubiphytes,1.33513,29.7183,297.0
420,Tubiphytes,Bryozoans,-35.06,-4.51192,297.0
2164,Microbes,Bryozoans,18.2722,27.7228,297.0
227,Tubiphytes,Foraminifera,-35.8499,-2.84016,297.0
419,Algae,Foraminifera,-35.5518,-2.66365,297.0
710,Algae,Algae,-35.4175,-2.59535,297.0
709,Algae,Foraminifera,-38.4628,-2.72603,297.0
2179,Algae,Microbes,-37.8751,-1.31336,297.0
2180,Algae,Algae,-35.3897,0.117956,297.0
4131,Algae,Bryozoans,100.233,13.8528,297.0
2219,Tubiphytes,Algae,41.7021,22.079,297.0
4222,Bryozoans,Brachiopods,38.2223,21.5112,297.0
2238,Microbes,Tubiphytes,39.1273,15.225,297.0
183,Algae,Algae,-37.9682,11.3157,297.0
4215,,,48.0359,21.8986,297.0
294,Algae,Algae,17.6832,26.475,297.0
3052,Algae,Algae,18.5988,27.0523,297.0
1195,Algae,Microbes,-31.8513,-1.11189,297.0
284,Algae,Algae,-37.3299,-1.40447,297.0
1491,Bryozoans,Echinoderms,27.3756,-17.4785,297.0
912,Algae,Algae,33.1172,29.7728,297.0
335,,,-40.2281,-1.72621,297.0
334,,,-40.4294,-1.01563,297.0
3394,Bryozoans,Algae,2.10322,30.0409,297.0
308,Calcisponges,Algae,106.248,14.6815,297.0
329,Algae,"Serpulids, worms, vermetids",-38.263,-1.92304,297.0
295,Algae,Algae,18.4932,27.2711,297.0
1671,Microbes,Algae,30.8748,31.2589,297.0
3383,Corals,Corals,37.6544,26.2198,297.0
1082,Algae,Bryozoans,-22.8059,50.9086,297.0
315,Tubiphytes,Calcisponges,23.3413,-21.4397,297.0
913,Algae,Algae,32.8731,29.877,297.0
916,Algae,Algae,31.517,30.6447,297.0
915,Algae,Algae,31.8918,30.6741,297.0
317,Stromatoporoids,Stromatoporoids,-37.2962,-5.42712,297.0
1544,Tubiphytes,Bryozoans,41.323,18.6699,297.0
311,Algae,Tubiphytes,-33.4235,-3.08327,297.0
1675,Algae,Algae,28.5099,32.2046,297.0
328,Algae,Siliceous sponges,-37.3299,-1.40447,297.0
3380,Algae,Algae,37.6603,26.2266,297.0
301,Algae,Corals,10.8582,31.4842,297.0
1677,,,28.5028,30.8722,297.0
302,Algae,Corals,11.4737,31.4756,297.0
346,Algae,Algae,100.796,13.9504,297.0
1682,,,27.798,30.4746,297.0
1685,,,30.5237,30.5817,297.0
1492,Bryozoans,Echinoderms,27.2544,-17.2901,297.0
344,Algae,Bryozoans,-37.2598,-4.92832,297.0
303,Algae,Bryozoans,14.1258,27.9709,297.0
3470,Corals,Calcisponges,-37.6153,-5.46525,301.0
914,Tubiphytes,Bryozoans,32.1401,30.2135,301.0
3044,Algae,Algae,18.5658,25.7407,301.0
312,Algae,Tubiphytes,23.6975,-11.028,301.0
3377,Corals,Corals,103.723,14.7145,301.0
4068,Algae,Microbes,23.4863,-11.1606,301.0
3471,Calcisponges,Corals,-35.6487,-3.01503,301.0
195,Algae,Algae,98.0459,-12.1752,301.0
2333,Algae,Algae,-0.418599,27.4896,301.0
4282,Algae,Microbes,92.8161,38.1015,301.0
189,Algae,Algae,0.225547,30.0466,301.0
2288,Algae,Microbes,30.2333,-16.6354,301.0
3554,Corals,Microbes,98.0119,-12.0917,301.0
3379,Algae,Algae,37.4049,24.848,301.0
4274,Algae,Microbes,105.022,15.1502,301.0
917,Algae,Algae,31.3719,31.056,301.0
238,Algae,Microbes,23.3963,-12.5544,301.0
188,Algae,Algae,-0.565988,27.2905,301.0
282,Algae,Algae,-37.5885,11.2771,301.0
1075,Algae,Bryozoans,-22.8378,48.9086,301.0
911,Algae,Algae,33.6477,29.3571,301.0
1076,Algae,Bryozoans,108.939,38.5998,301.0
187,Algae,Tubiphytes,-0.418599,27.4896,301.0
1074,Algae,Algae,42.1714,18.4295,301.0
1072,Algae,Algae,30.364,29.2108,301.0
1071,Algae,Corals,27.1373,27.2291,301.0
4142,Calcisponges,Algae,102.293,-13.6095,301.0
2054,Algae,Algae,-35.3359,-4.87531,301.0
4210,Bryozoans,Echinoderms,-34.8671,-4.90289,301.0
621,Algae,Bryozoans,-27.3859,-3.19654,305.0
221,Algae,Microbes,-28.4064,-3.3735,305.0
142,Algae,Calcisponges,62.9819,26.7752,305.0
2055,Algae,Bryozoans,-34.7669,-5.00761,305.0
309,Algae,Bryozoans,-35.5448,-3.99325,305.0
2040,Algae,Algae,-27.1101,-2.95673,305.0
3642,Algae,Tubiphytes,11.726,-5.44402,305.0
2039,Algae,Algae,-28.2086,-3.70003,305.0
383,Algae,Algae,-35.4457,-3.97666,305.0
382,Corals,Corals,-34.975,-6.40748,305.0
2056,Algae,Algae,-34.3794,-4.6506,305.0
4288,Algae,Microbes,105.043,-20.9583,305.0
310,Bryozoans,Calcisponges,-35.5215,-4.42194,305.0
2182,Bryozoans,Bryozoans,-28.5046,-3.5483,305.0
2578,Algae,Algae,-28.579,-3.4203,305.0
324,Algae,Bryozoans,-28.7637,-3.67803,305.0
417,Algae,Foraminifera,-30.7383,0.805846,305.0
313,Corals,Stromatoporoids,23.3673,-12.4869,305.0
3078,Microbes,Microbes,16.4925,-4.00617,305.0
614,Algae,Algae,-23.3135,-4.34602,305.0
2038,Algae,Corals,-27.846,-3.57581,305.0
3640,Corals,Stromatoporoids,10.2287,-7.27278,311.0
945,Algae,Corals,98.262,-13.9895,311.0
3639,Stromatoporoids,Corals,-37.1332,-9.26545,311.0
946,,,65.3777,14.0141,311.0
596,Algae,Bryozoans,-41.8511,3.42036,311.0
1073,Algae,Microbes,31.3279,26.1297,311.0
609,Algae,Calcisponges,-30.521,-5.79208,311.0
3657,Algae,Algae,4.03773,-15.7487,311.0
918,,,28.3828,27.4108,311.0
4290,Microbes,Algae,98.7312,-13.9059,311.0
4141,Bryozoans,Algae,65.1336,38.4762,311.0
254,Bryozoans,Echinoderms,8.59276,22.768,311.0
3087,Algae,Microbes,98.7472,11.6506,311.0
368,Algae,Algae,38.6202,22.0649,311.0
339,Stromatoporoids,Stromatoporoids,-29.0153,-4.6256,311.0
338,Algae,Bryozoans,-41.7837,3.35643,311.0
337,Algae,Foraminifera,-36.5558,-7.13999,311.0
323,Algae,Microbes,-35.7862,-9.01661,311.0
3123,Corals,Corals,-90.5735,-54.7797,311.0
3127,Stromatoporoids,Corals,-29.7312,-5.47342,311.0
3217,Microbes,Microbes,10.3705,-7.2667,311.0
256,Corals,Stromatoporoids,93.933,10.3772,311.0
2485,Corals,Algae,34.9859,7.32809,311.0
2484,Stromatoporoids,Algae,34.8437,7.3701,311.0
253,Bryozoans,Echinoderms,9.13849,23.0316,311.0
228,Algae,Foraminifera,-43.4709,2.81267,311.0
2454,Algae,Corals,9.98297,27.7223,311.0
3560,Stromatoporoids,Stromatoporoids,-44.1413,-3.81525,311.0
129,Bryozoans,Microbes,-1.29896,27.8614,311.0
2014,Algae,Foraminifera,-44.1883,5.22748,311.0
1856,Stromatoporoids,Stromatoporoids,-30.3513,-5.44385,311.0
3461,Bryozoans,Microbes,-0.0149781,26.4261,311.0
2181,Algae,Microbes,-39.2681,4.65814,311.0
4140,Calcisponges,Corals,93.5622,16.9674,311.0
3520,Bryozoans,Bryozoans,10.6919,-7.02439,311.0
1490,Algae,Bryozoans,26.1047,-21.1004,311.0
4183,Algae,Algae,64.3625,21.8232,311.0
1678,,,26.2365,26.8107,311.0
1674,,,28.145,27.5606,311.0
3407,Microbes,Microbes,12.9548,-9.39357,311.0
118,Stromatoporoids,Stromatoporoids,9.23335,22.5323,311.0
3376,Corals,Corals,91.2971,8.27622,311.0
128,Bryozoans,Microbes,-0.456896,26.2935,311.0
1681,,,25.543,26.3953,311.0
1489,Algae,Bryozoans,26.1147,-21.1397,311.0
3641,Algae,Microbes,10.2234,-7.26974,311.0
2686,Algae,Stromatoporoids,10.5979,-7.02799,311.0
3744,Corals,Corals,38.9646,18.8235,311.0
415,Stromatoporoids,Algae,-37.5819,-5.5866,311.0
416,Algae,Bryozoans,-37.5813,-5.60842,311.0
371,Microbes,Stromatoporoids,29.1005,11.6677,311.0
369,Algae,Algae,44.9774,24.3106,311.0
399,Algae,Microbes,-36.8092,-9.00535,311.0
370,Algae,Algae,41.8998,17.9553,311.0
2687,Algae,Siliceous sponges,10.9695,-6.77902,311.0
3086,Stromatoporoids,Corals,98.7472,11.6506,311.0
3656,Algae,Algae,3.31803,-17.0829,319.0
3216,Microbes,Algae,9.22869,-9.04632,319.0
4137,Corals,Echinoderms,99.2377,-12.3537,319.0
3218,Microbes,Bryozoans,9.22869,-9.04632,319.0
4136,Algae,Echinoderms,102.293,-13.6095,319.0
1488,Stromatoporoids,Algae,25.5202,-22.0056,319.0
2472,Corals,Bryozoans,36.2355,16.4943,319.0
2889,Algae,Siliceous sponges,-33.8251,-9.85211,319.0
3655,Algae,Algae,2.66374,-18.4355,319.0
2390,Microbes,Foraminifera,-32.3727,-9.31222,319.0
2388,Algae,Bryozoans,-42.774,-6.4759,319.0
3085,Microbes,Algae,94.9656,8.70984,319.0
3084,Corals,Bryozoans,94.9915,8.69885,319.0
469,Algae,Microbes,-33.4319,-9.19711,319.0
322,Algae,Bryozoans,-38.5625,-11.7006,319.0
2166,Brachiopods,Brachiopods,-35.623,-9.312,319.0
3603,,,10.3969,-6.06306,319.0
563,Algae,Siliceous sponges,10.2896,-6.40709,319.0
3545,Siliceous sponges,Microbes,8.24597,-8.9547,319.0
130,Algae,Algae,-1.63676,24.2028,319.0
333,Stromatoporoids,Stromatoporoids,-44.9189,-5.54282,319.0
2473,Bryozoans,Microbes,35.1237,17.4911,319.0
2890,Microbes,Corals,12.5759,-11.8918,327.0
3386,Microbes,Bryozoans,-32.8101,-14.2203,327.0
1684,,,22.1116,22.5543,327.0
1680,,,19.5831,22.3062,327.0
236,Algae,Bryozoans,7.65982,-10.8086,327.0
1683,,,22.0348,23.5859,327.0
237,Microbes,Corals,7.67584,-10.818,327.0
3654,Algae,Algae,1.78379,-20.3831,327.0
242,Algae,Microbes,5.65496,-16.2416,327.0
243,Corals,Microbes,4.46948,-16.601,327.0
1679,,,20.2136,22.7381,327.0
231,Algae,Algae,-0.451504,-15.5585,327.0
1712,,,31.6175,5.18086,327.0
2126,Corals,Stromatoporoids,11.2157,-13.4069,327.0
491,Tubiphytes,Corals,54.3816,19.1283,327.0
1697,Bryozoans,Bryozoans,35.8026,13.1528,327.0
2131,Microbes,Bryozoans,19.6036,-0.208516,327.0
330,Corals,Corals,65.2836,-50.2237,327.0
2564,,,1.97309,-19.8139,327.0
258,Microbes,Stromatoporoids,87.5865,4.67475,327.0
259,Microbes,Corals,87.6162,4.6873,327.0
2237,Bryozoans,Microbes,29.1613,3.76412,327.0
2236,Microbes,Algae,29.3541,3.77729,327.0
2563,,,31.6175,5.18086,327.0
2273,Microbes,Bryozoans,-37.0473,-13.2498,330.0
1125,Algae,Tubiphytes,23.7299,2.81706,330.0
2391,Bryozoans,Corals,-33.2281,-17.4429,330.0
1543,,,34.6863,10.9853,330.0
2274,Microbes,Bryozoans,-36.2113,-14.0429,330.0
2711,Microbes,Microbes,-32.994,-17.7682,330.0
2272,Microbes,Bryozoans,-37.3786,-13.1208,330.0
2710,Microbes,Microbes,-31.6048,-17.7191,330.0
3145,Microbes,Algae,22.841,22.8816,333.0
478,,,27.9517,-20.2174,333.0
2251,Microbes,Microbes,23.8349,21.153,333.0
493,Algae,Algae,52.6437,18.6804,333.0
487,Algae,Stromatoporoids,38.2834,11.4721,333.0
1245,Bryozoans,Algae,33.065,11.389,333.0
85,Siliceous sponges,Bryozoans,0.794545,-22.7572,338.0
431,Microbes,Bryozoans,0.00579706,-9.53013,338.0
430,Microbes,Siliceous sponges,-0.309138,-5.93196,338.0
3464,Microbes,Microbes,0.738342,-8.98693,338.0
473,Microbes,Corals,146.648,-36.265,338.0
3406,Microbes,Microbes,10.352,-4.6585,338.0
428,Microbes,Bryozoans,1.28999,-5.725,338.0
427,Microbes,Bryozoans,-0.504839,-8.78585,338.0
429,Microbes,Bryozoans,1.12337,-5.4549,338.0
2891,Microbes,Siliceous sponges,4.10675,-17.6934,338.0
3463,Microbes,Microbes,0.514313,-9.17582,338.0
3562,Microbes,Bryozoans,5.66227,-8.94328,338.0
3392,Bryozoans,Microbes,-34.9788,-16.8414,338.0
271,Bryozoans,Brachiopods,3.09585,-5.2969,338.0
272,Bryozoans,Brachiopods,2.35906,-5.7804,338.0
287,Corals,Corals,19.3742,-17.4653,338.0
2950,Microbes,Microbes,7.49323,-31.8141,338.0
3179,Corals,Bryozoans,-0.0434127,-9.77955,338.0
3178,Corals,Corals,2.2628,-6.16905,338.0
2951,Microbes,Microbes,10.1698,-30.9404,338.0
615,Corals,Bryozoans,-5.79296,-19.1954,338.0
3174,Corals,Corals,-0.743655,-8.46415,338.0
561,Bryozoans,Corals,100.157,-12.4158,338.0
560,Corals,Bryozoans,86.0313,1.24728,338.0
559,Microbes,Bryozoans,1.48652,-2.55027,338.0
558,Microbes,Corals,148.056,-37.4435,338.0
557,Microbes,Corals,151.483,-44.2905,338.0
3083,Bryozoans,Corals,82.6876,-3.51906,338.0
364,,,31.9873,12.2226,338.0
562,Siliceous sponges,Bryozoans,-3.48534,-6.836,338.0
257,Corals,Algae,78.0679,-5.69054,338.0
3069,Corals,Microbes,7.21129,-7.49173,338.0
